,osid_scrambled,site,tid_scrambled,neighbor1_scrambled,shelf,path,lim,crsin,crsout,member_list,neighbor1_final,neighbor1_lim,neighbor2_final,pathindex,date
621,3e4-7f070-bc,505,2e0-3b8cf-a8,2e0-3b8cf-a8,1,7,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,505-2e0-3b8cf-a8-2-6,LIM-2-2,-,1.0,2020/03/10
622,dd4-6e7bb-48,505,2e0-3b8cf-a8,255-a3cbf-4f,2,6,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,41-255-a3cbf-4f-1-1,LIM-1-2,-,2.0,2020/03/10
623,dd4-6e7bb-48,505,2e0-3b8cf-a8,2e0-3b8cf-a8,2,6,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,505-2e0-3b8cf-a8-1-7,LIM-1-2,-,2.0,2020/03/10
624,dd4-6e7bb-48,41,255-a3cbf-4f,2e0-3b8cf-a8,1,1,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD8-1-9;LIM-1-2-8;DSCM-1-20-1;LIM-1-2;OSC-1-4-1;WSS-1-3;DSCM-1-20;CMD44-1-14;CMDA-1-5;CMD44-1-15,505-2e0-3b8cf-a8-2-6,LIM-2-2,-,1.0,2020/03/10
625,dd4-6e7bb-48,41,255-a3cbf-4f,255-a3cbf-4f,1,1,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD8-1-9;LIM-1-2-8;DSCM-1-20-1;LIM-1-2;OSC-1-4-1;WSS-1-3;DSCM-1-20;CMD44-1-14;CMDA-1-5;CMD44-1-15,41-255-a3cbf-4f-2-2,LIM-2-2,-,1.0,2020/03/10
626,1d7-fe39a-0a,41,255-a3cbf-4f,e72-a08de-c5,2,2,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD8-2-9;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMD44-2-14;CMDA-2-5,42-e72-a08de-c5-1-1,LIM-1-1,-,4.0,2020/03/10
627,1d7-fe39a-0a,41,255-a3cbf-4f,255-a3cbf-4f,2,2,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD8-2-9;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-4-1;WSS-2-3;CMD44-2-14;CMDA-2-5,41-255-a3cbf-4f-1-1,LIM-1-2,-,4.0,2020/03/10
628,717-a8f8c-1a,305,34f-126a2-af,9f6-6cfd7-ef,2,1,LIM-2-12,ADJ-2-12-8,ADJ-2-12-5,CMD44-2-85;DSCM-2-92-2;LIM-2-12-5;LIM-2-12;OSC-2-11-1;DSCM-2-92,858-9f6-6cfd7-ef-1-2,LIM-1-2,-,1.0,2020/03/10
629,717-a8f8c-1a,305,34f-126a2-af,34f-126a2-af,2,1,LIM-2-12,ADJ-2-12-8,ADJ-2-12-5,CMD44-2-85;DSCM-2-92-2;LIM-2-12-5;LIM-2-12;OSC-2-11-1;DSCM-2-92,305-34f-126a2-af-1-56,LIM-1-2,-,1.0,2020/03/10
630,c1c-9ec99-97,305,34f-126a2-af,75f-0df4b-c7,1,56,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91;CMD44-1-84,301-75f-0df4b-c7-3-53,LIM-3-2,-,2.0,2020/03/10
631,c1c-9ec99-97,305,34f-126a2-af,34f-126a2-af,1,56,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91;CMD44-1-84,305-34f-126a2-af-2-1,LIM-2-12,-,2.0,2020/03/10
632,9c0-eb548-eb,305,34f-126a2-af,81d-202f0-80,2,217,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91;CMD44-2-84,363-81d-202f0-80-2-220,LIM-2-2,-,1.0,2020/03/10
633,9c0-eb548-eb,305,34f-126a2-af,34f-126a2-af,2,217,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91;CMD44-2-84,305-34f-126a2-af-2-1,LIM-2-12,-,1.0,2020/03/10
634,da5-a3a4f-0d,305,34f-126a2-af,5a8-13c57-01,3,32,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;CMD44-3-84;LIM-3-6,473-5a8-13c57-01-2-29,LIM-2-2,-,2.0,2020/03/10
635,da5-a3a4f-0d,305,34f-126a2-af,34f-126a2-af,3,32,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;CMD44-3-84;LIM-3-6,305-34f-126a2-af-2-1,LIM-2-12,-,2.0,2020/03/10
636,7b8-84008-8d,305,34f-126a2-af,fa2-d4687-40,4,52,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;LIM-4-2-8;DSCM-4-91-1;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;DSCM-4-91;CMD44-4-84,492-fa2-d4687-40-2-49,LIM-2-2,-,2.0,2020/03/10
637,7b8-84008-8d,305,34f-126a2-af,34f-126a2-af,4,52,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;LIM-4-2-8;DSCM-4-91-1;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;DSCM-4-91;CMD44-4-84,305-34f-126a2-af-2-1,LIM-2-12,-,2.0,2020/03/10
638,ae9-cb87a-32,476,169-7cf29-90,31b-f3f98-8f,1,148,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;LIM-1-4,483-31b-f3f98-8f-1-146,LIM-1-2,-,4.0,2020/03/10
639,ae9-cb87a-32,476,169-7cf29-90,169-7cf29-90,1,148,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;LIM-1-4,476-169-7cf29-90-2-145,LIM-2-2,-,4.0,2020/03/10
640,e98-852dc-a0,476,169-7cf29-90,5a8-13c57-01,2,145,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;LIM-2-4,473-5a8-13c57-01-4-148,LIM-4-2,-,1.0,2020/03/10
641,e98-852dc-a0,476,169-7cf29-90,169-7cf29-90,2,145,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;LIM-2-4,476-169-7cf29-90-1-148,LIM-1-2,-,1.0,2020/03/10
642,15c-77625-f5,1178,075-a622c-dc,570-58dd2-15,1,2,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;DSCM-1-91-2;LIM-1-2-5;LIM-1-2;OSC-1-1-1;DSCM-1-91,341-570-58dd2-15-15-1,LIM-15-14,-,2.0,2020/03/10
643,0fc-02a80-e6,358,1fd-f9075-51,f3c-75995-2c,3,1,LIM-3-14,ADJ-3-14-8,ADJ-3-14-5,CMD44-3-85;DSCM-3-92-2;LIM-3-14-5;LIM-3-14;OSC-3-13-1;DSCM-3-92,1214-f3c-75995-2c-1-2,LIM-1-2,-,1.0,2020/03/10
644,0fc-02a80-e6,358,1fd-f9075-51,1fd-f9075-51,3,1,LIM-3-14,ADJ-3-14-8,ADJ-3-14-5,CMD44-3-85;DSCM-3-92-2;LIM-3-14-5;LIM-3-14;OSC-3-13-1;DSCM-3-92,358-1fd-f9075-51-4-1,LIM-4-14,-,1.0,2020/03/10
645,bc5-de612-06,358,1fd-f9075-51,3d3-39ed6-b5,4,1,LIM-4-14,ADJ-4-14-8,ADJ-4-14-5,CMD44-4-85;DSCM-4-91-2;LIM-4-14-5;LIM-4-14;OSC-4-13-1;DSCM-4-91,850-3d3-39ed6-b5-1-2,LIM-1-2,-,1.0,2020/03/10
646,bc5-de612-06,358,1fd-f9075-51,1fd-f9075-51,4,1,LIM-4-14,ADJ-4-14-8,ADJ-4-14-5,CMD44-4-85;DSCM-4-91-2;LIM-4-14-5;LIM-4-14;OSC-4-13-1;DSCM-4-91,358-1fd-f9075-51-3-1,LIM-3-14,-,1.0,2020/03/10
647,864-a626b-c0,358,1fd-f9075-51,7f5-53b1b-cc,3,65,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;DSCM-3-91-1;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;DSCM-3-91,357-7f5-53b1b-cc-2-68,LIM-2-2,-,1.0,2020/03/10
648,864-a626b-c0,358,1fd-f9075-51,1fd-f9075-51,3,65,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;DSCM-3-91-1;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;DSCM-3-91,358-1fd-f9075-51-3-1,LIM-3-14,-,1.0,2020/03/10
649,fd3-a053b-e6,358,1fd-f9075-51,045-5380f-e1,2,68,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,337-045-5380f-e1-1-65,LIM-1-2,-,2.0,2020/03/10
650,fd3-a053b-e6,358,1fd-f9075-51,1fd-f9075-51,2,68,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,358-1fd-f9075-51-3-1,LIM-3-14,-,2.0,2020/03/10
651,ccb-290a6-56,358,1fd-f9075-51,245-b413e-e8,4,129,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;LIM-4-2-8;LIM-4-2-5;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;CMD44-4-84,307-245-b413e-e8-4-132,LIM-4-2,-,1.0,2020/03/10
652,ccb-290a6-56,358,1fd-f9075-51,1fd-f9075-51,4,129,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;LIM-4-2-8;LIM-4-2-5;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;CMD44-4-84,358-1fd-f9075-51-3-1,LIM-3-14,-,1.0,2020/03/10
653,432-efc20-00,358,1fd-f9075-51,e67-72ccd-42,1,244,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,364-e67-72ccd-42-2-77,LIM-2-2,-,2.0,2020/03/10
654,432-efc20-00,358,1fd-f9075-51,1fd-f9075-51,1,244,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,358-1fd-f9075-51-3-1,LIM-3-14,-,2.0,2020/03/10
655,03a-93bea-9a,358,1fd-f9075-51,de9-47c0b-1c,4,3,LIM-4-6,ADJ-4-6-8,ADJ-4-6-5,CMD44-4-87;DSCM-4-92-2;LIM-4-6-5;LIM-4-6;DSCM-4-92,1599-de9-47c0b-1c-1-4,LIM-1-1,-,1.0,2020/03/10
656,03a-93bea-9a,358,1fd-f9075-51,1fd-f9075-51,4,3,LIM-4-6,ADJ-4-6-8,ADJ-4-6-5,CMD44-4-87;DSCM-4-92-2;LIM-4-6-5;LIM-4-6;DSCM-4-92,358-1fd-f9075-51-3-1,LIM-3-14,-,1.0,2020/03/10
657,8d4-6ce9a-fd,320,5e6-e1336-79,245-b413e-e8,2,217,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91;CMD44-2-84,307-245-b413e-e8-1-220,LIM-1-2,-,1.0,2020/03/10
658,c66-53873-3e,1018,1cd-14e18-43,96a-07b2e-4d,1,2,LIM-1-14,ADJ-1-14-8,ADJ-1-14-5,OMDF4-1-85S4;DSCM-1-91-2;LIM-1-14-5;LIM-1-14;DSCM-1-91,1017-96a-07b2e-4d-1-1,LIM-1-7,-,2.0,2020/03/10
659,6fd-e7e9c-48,288,53b-69b83-70,4d2-45a18-96,1,2,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;DSCM-1-91-2;LIM-1-2-5;LIM-1-2;OSC-1-1-1;DSCM-1-91,378-4d2-45a18-96-1-1,LIM-1-14,-,2.0,2020/03/10
660,c66-53873-3e,1017,96a-07b2e-4d,1cd-14e18-43,1,1,LIM-1-7,ADJ-1-7-8,ADJ-1-7-5,OMDF4-1-85S1;DSCM-1-91-2;LIM-1-7-5;LIM-1-7;DSCM-1-91,1018-1cd-14e18-43-1-2,LIM-1-14,-,1.0,2020/03/10
661,128-893b7-6a,429,4b5-44f1a-c3,e6f-ad7ac-af,3,149,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3,458-e6f-ad7ac-af-2-152,LIM-2-2,-,1.0,2020/03/10
662,128-893b7-6a,429,4b5-44f1a-c3,4b5-44f1a-c3,3,149,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3,429-4b5-44f1a-c3-1-245,LIM-1-2,-,1.0,2020/03/10
663,3c0-603b6-f2,429,4b5-44f1a-c3,cff-8eda5-31,1,245,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,451-cff-8eda5-31-1-248,LIM-1-2,-,1.0,2020/03/10
664,3c0-603b6-f2,429,4b5-44f1a-c3,4b5-44f1a-c3,1,245,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,429-4b5-44f1a-c3-3-149,LIM-3-2,-,1.0,2020/03/10
665,e17-0cc13-d9,429,4b5-44f1a-c3,955-ccaa3-2b,2,248,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,398-955-ccaa3-2b-3-247,LIM-3-2,-,2.0,2020/03/10
666,e17-0cc13-d9,429,4b5-44f1a-c3,4b5-44f1a-c3,2,248,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,429-4b5-44f1a-c3-3-149,LIM-3-2,-,2.0,2020/03/10
667,55b-3735c-64,429,4b5-44f1a-c3,3b9-87815-66,1,1,LIM-1-14,ADJ-1-14-8,ADJ-1-14-5,CMD44-1-84;LIM-1-14-8;DSCM-1-91-1;LIM-1-14;DSCM-1-91,648-3b9-87815-66-1-2,LIM-1-1,-,1.0,2020/03/10
668,55b-3735c-64,429,4b5-44f1a-c3,4b5-44f1a-c3,1,1,LIM-1-14,ADJ-1-14-8,ADJ-1-14-5,CMD44-1-84;LIM-1-14-8;DSCM-1-91-1;LIM-1-14;DSCM-1-91,429-4b5-44f1a-c3-3-149,LIM-3-2,-,1.0,2020/03/10
669,88c-3f234-eb,221,66d-e1389-ef,f9e-c2fb2-00,1,8,LIM-1-14,ADJ-1-14-8,ADJ-1-14-5,CMD44-1-84;LIM-1-14-8;LIM-1-14-5;LIM-1-14;OSC-1-1-2;WSSOPM-1-13,522-f9e-c2fb2-00-1-5,LIM-1-2,-,2.0,2020/03/10
670,88c-3f234-eb,221,66d-e1389-ef,66d-e1389-ef,1,8,LIM-1-14,ADJ-1-14-8,ADJ-1-14-5,CMD44-1-84;LIM-1-14-8;LIM-1-14-5;LIM-1-14;OSC-1-1-2;WSSOPM-1-13,221-66d-e1389-ef-1-4,LIM-1-2,-,2.0,2020/03/10
671,179-32c52-47,221,66d-e1389-ef,1a4-facc5-f6,1,4,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,222-1a4-facc5-f6-1-1,LIM-1-14,-,2.0,2020/03/10
672,179-32c52-47,221,66d-e1389-ef,66d-e1389-ef,1,4,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;LIM-1-2-5;LIM-1-2;OSC-1-1-1;WSSOPM-1-3,221-66d-e1389-ef-1-8,LIM-1-14,-,2.0,2020/03/10
673,f81-373cb-97,472,b00-62bc0-59,71a-12f85-c9,3,32,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3,418-71a-12f85-c9-2-29,LIM-2-2,-,2.0,2020/03/10
674,f81-373cb-97,472,b00-62bc0-59,b00-62bc0-59,3,32,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;LIM-3-2-5;LIM-3-2;OSC-3-1-1;WSSOPM-3-3,472-b00-62bc0-59-1-89,LIM-1-2,-,2.0,2020/03/10
675,b92-a6978-fe,472,b00-62bc0-59,844-96a93-26,1,89,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,484-844-96a93-26-1-92,LIM-1-2,-,1.0,2020/03/10
676,b92-a6978-fe,472,b00-62bc0-59,b00-62bc0-59,1,89,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,472-b00-62bc0-59-3-32,LIM-3-2,-,1.0,2020/03/10
677,6bb-450c8-4f,472,b00-62bc0-59,fe0-9215d-26,2,29,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,471-fe0-9215d-26-2-32,LIM-2-2,-,1.0,2020/03/10
678,6bb-450c8-4f,472,b00-62bc0-59,b00-62bc0-59,2,29,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;LIM-2-2-5;LIM-2-2;OSC-2-1-1;WSSOPM-2-3,472-b00-62bc0-59-3-32,LIM-3-2,-,1.0,2020/03/10
679,8ae-6a830-8a,484,844-96a93-26,f31-0c101-f7,2,89,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91;CMD44-2-84,474-f31-0c101-f7-2-92,LIM-2-2,-,1.0,2020/03/10
680,8ae-6a830-8a,484,844-96a93-26,844-96a93-26,2,89,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91;CMD44-2-84,484-844-96a93-26-1-92,LIM-1-2,-,1.0,2020/03/10
681,b92-a6978-fe,484,844-96a93-26,b00-62bc0-59,1,92,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,472-b00-62bc0-59-1-89,LIM-1-2,-,2.0,2020/03/10
682,b92-a6978-fe,484,844-96a93-26,844-96a93-26,1,92,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,484-844-96a93-26-2-89,LIM-2-2,-,2.0,2020/03/10
683,588-7bfe9-78,453,b69-4cb4f-f0,4de-d5576-20,1,28,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,417-4de-d5576-20-2-25,LIM-2-2,-,2.0,2020/03/10
684,588-7bfe9-78,453,b69-4cb4f-f0,b69-4cb4f-f0,1,28,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,453-b69-4cb4f-f0-2-25,LIM-2-2,-,2.0,2020/03/10
685,2a2-3bbaa-54,453,b69-4cb4f-f0,12f-29a81-53,2,25,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,430-12f-29a81-53-2-28,LIM-2-2,-,1.0,2020/03/10
686,2a2-3bbaa-54,453,b69-4cb4f-f0,b69-4cb4f-f0,2,25,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,453-b69-4cb4f-f0-1-28,LIM-1-2,-,1.0,2020/03/10
687,90b-df3c1-ba,417,4de-d5576-20,5dc-2c2d6-6f,4,73,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;LIM-4-2-8;DSCM-4-91-1;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;DSCM-4-91;CMD44-4-84,452-5dc-2c2d6-6f-1-76,LIM-1-2,-,1.0,2020/03/10
688,90b-df3c1-ba,417,4de-d5576-20,4de-d5576-20,4,73,LIM-4-2,ADJ-4-2-8,ADJ-4-2-5,CMD44-4-83;LIM-4-2-8;DSCM-4-91-1;LIM-4-2;OSC-4-1-1;WSSOPM-4-3;DSCM-4-91;CMD44-4-84,417-4de-d5576-20-1-248,LIM-1-2,-,1.0,2020/03/10
689,08d-99db6-1e,417,4de-d5576-20,305-fcde2-a8,1,248,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91;CMD44-1-84,447-305-fcde2-a8-2-245,LIM-2-2,-,2.0,2020/03/10
690,08d-99db6-1e,417,4de-d5576-20,4de-d5576-20,1,248,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91;CMD44-1-84,417-4de-d5576-20-4-73,LIM-4-2,-,2.0,2020/03/10
691,353-91d7a-68,417,4de-d5576-20,12f-29a81-53,3,29,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;DSCM-3-91-1;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;DSCM-3-91;CMD44-3-84,430-12f-29a81-53-1-32,LIM-1-2,-,1.0,2020/03/10
692,353-91d7a-68,417,4de-d5576-20,4de-d5576-20,3,29,LIM-3-2,ADJ-3-2-8,ADJ-3-2-5,CMD44-3-83;LIM-3-2-8;DSCM-3-91-1;LIM-3-2;OSC-3-1-1;WSSOPM-3-3;DSCM-3-91;CMD44-3-84,417-4de-d5576-20-4-73,LIM-4-2,-,1.0,2020/03/10
693,588-7bfe9-78,417,4de-d5576-20,b69-4cb4f-f0,2,25,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,453-b69-4cb4f-f0-1-28,LIM-1-2,-,1.0,2020/03/10
694,588-7bfe9-78,417,4de-d5576-20,4de-d5576-20,2,25,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,417-4de-d5576-20-4-73,LIM-4-2,-,1.0,2020/03/10
695,d01-1af20-27,417,4de-d5576-20,dc0-20330-8c,5,245,LIM-5-2,ADJ-5-2-8,ADJ-5-2-5,CMD44-5-83;LIM-5-2-8;DSCM-5-91-1;LIM-5-2;OSC-5-1-1;WSSOPM-5-3;DSCM-5-91;CMD44-5-84,443-dc0-20330-8c-1-248,LIM-1-2,-,1.0,2020/03/10
696,d01-1af20-27,417,4de-d5576-20,4de-d5576-20,5,245,LIM-5-2,ADJ-5-2-8,ADJ-5-2-5,CMD44-5-83;LIM-5-2-8;DSCM-5-91-1;LIM-5-2;OSC-5-1-1;WSSOPM-5-3;DSCM-5-91;CMD44-5-84,417-4de-d5576-20-4-73,LIM-4-2,-,1.0,2020/03/10
697,90b-df3c1-ba,452,5dc-2c2d6-6f,4de-d5576-20,1,76,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,417-4de-d5576-20-4-73,LIM-4-2,-,2.0,2020/03/10
698,90b-df3c1-ba,452,5dc-2c2d6-6f,5dc-2c2d6-6f,1,76,LIM-1-2,ADJ-1-2-8,ADJ-1-2-5,CMD44-1-83;LIM-1-2-8;DSCM-1-91-1;LIM-1-2;OSC-1-1-1;WSSOPM-1-3;DSCM-1-91,452-5dc-2c2d6-6f-2-73,LIM-2-2,-,2.0,2020/03/10
699,a8d-49ef2-24,452,5dc-2c2d6-6f,f00-ad908-fb,2,73,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,444-f00-ad908-fb-1-76,LIM-1-2,-,1.0,2020/03/10
700,a8d-49ef2-24,452,5dc-2c2d6-6f,5dc-2c2d6-6f,2,73,LIM-2-2,ADJ-2-2-8,ADJ-2-2-5,CMD44-2-83;LIM-2-2-8;DSCM-2-91-1;LIM-2-2;OSC-2-1-1;WSSOPM-2-3;DSCM-2-91,452-5dc-2c2d6-6f-1-76,LIM-1-2,-,1.0,2020/03/10
